      352	2025-08-20 12:17:05	13	0	1	0
      333	2025-08-22 08:39:05	13	0	1	0
      413	2025-08-22 11:15:31	13	0	1	0
      450	2025-08-22 13:02:29	13	0	1	0
      452	2025-08-22 13:07:53	13	0	1	0
      446	2025-08-22 13:07:59	13	0	1	0
      454	2025-08-22 13:08:12	13	0	1	0
      461	2025-08-22 13:08:17	13	0	1	0
      462	2025-08-22 13:08:19	13	0	1	0
      457	2025-08-22 13:08:25	13	0	1	0
      466	2025-08-22 13:08:41	13	0	1	0
      456	2025-08-22 13:08:47	13	0	1	0
      441	2025-08-22 13:14:11	13	0	1	0
      445	2025-08-22 13:14:16	13	0	1	0
      455	2025-08-22 13:14:19	13	0	1	0
      451	2025-08-22 13:14:23	13	0	1	0
      453	2025-08-22 13:14:27	13	0	1	0
      450	2025-08-22 13:14:37	13	0	1	0
      443	2025-08-22 13:38:26	13	0	1	0
      447	2025-08-22 14:45:29	13	0	1	0
      333	2025-08-25 07:26:51	13	0	1	0
      336	2025-08-25 07:26:55	13	0	1	0
      342	2025-08-25 07:27:01	13	0	1	0
      339	2025-08-25 07:27:05	13	0	1	0
      355	2025-08-25 07:27:27	13	0	1	0
      416	2025-08-25 07:27:36	13	0	1	0
      409	2025-08-25 07:27:39	13	0	1	0
      331	2025-08-25 07:27:49	13	0	1	0
      366	2025-08-25 07:27:54	13	0	1	0
      338	2025-08-25 07:27:59	13	0	1	0
      337	2025-08-25 07:29:28	13	0	1	0
      332	2025-08-25 07:29:44	13	0	1	0
      359	2025-08-25 07:29:56	13	0	1	0
      360	2025-08-25 07:30:00	13	0	1	0
      401	2025-08-25 07:30:10	13	0	1	0
      406	2025-08-25 07:30:14	13	0	1	0
      406	2025-08-25 07:30:15	13	0	1	0
      408	2025-08-25 07:30:45	13	0	1	0
      398	2025-08-25 07:30:58	13	0	1	0
      400	2025-08-25 07:31:28	13	0	1	0
      400	2025-08-25 07:31:29	13	0	1	0
      394	2025-08-25 07:31:40	13	0	1	0
      344	2025-08-25 07:31:51	13	0	1	0
      334	2025-08-25 07:32:16	13	0	1	0
      348	2025-08-25 07:32:22	13	0	1	0
      335	2025-08-25 07:32:42	13	0	1	0
      335	2025-08-25 07:32:43	13	0	1	0
      413	2025-08-25 07:32:57	13	0	1	0
      413	2025-08-25 07:32:59	13	0	1	0
      370	2025-08-25 07:33:13	13	0	1	0
      361	2025-08-25 07:33:35	13	0	1	0
      349	2025-08-25 07:34:09	13	0	1	0
      343	2025-08-25 07:34:17	13	0	1	0
      372	2025-08-25 07:34:30	13	0	1	0
      385	2025-08-25 07:34:35	13	0	1	0
      404	2025-08-25 07:34:39	13	0	1	0
      340	2025-08-25 07:34:46	13	0	1	0
      337	2025-08-25 07:35:03	13	0	1	0
      347	2025-08-25 07:35:07	13	0	1	0
      358	2025-08-25 07:38:18	13	0	1	0
      350	2025-08-25 07:38:44	13	0	1	0
      346	2025-08-25 07:40:27	13	0	1	0
      383	2025-08-25 07:42:01	13	0	1	0
      383	2025-08-25 07:42:02	13	0	1	0
      417	2025-08-25 08:06:34	13	0	1	0
      351	2025-08-25 08:22:16	13	0	1	0
      463	2025-08-25 12:58:16	13	0	1	0
      454	2025-08-25 12:59:51	13	0	1	0
      456	2025-08-25 13:00:20	13	0	1	0
      456	2025-08-25 13:00:22	13	0	1	0
      447	2025-08-25 13:02:04	13	0	1	0
      443	2025-08-25 13:02:08	13	0	1	0
      457	2025-08-25 13:02:12	13	0	1	0
      452	2025-08-25 13:02:16	13	0	1	0
      450	2025-08-25 13:04:39	13	0	1	0
      446	2025-08-25 13:06:58	13	0	1	0
      450	2025-08-25 13:08:38	13	0	1	0
      450	2025-08-25 13:08:39	13	0	1	0
      900	2025-08-25 13:09:23	13	0	1	0
      459	2025-08-25 13:10:05	13	0	1	0
      453	2025-08-25 13:11:10	13	0	1	0
      451	2025-08-25 13:11:14	13	0	1	0
      466	2025-08-25 13:11:23	13	0	1	0
     4444	2025-08-25 13:13:23	13	0	1	0
      445	2025-08-25 13:16:34	13	0	1	0
      441	2025-08-25 13:16:38	13	0	1	0
      455	2025-08-25 13:16:40	13	0	1	0
      461	2025-08-25 13:18:57	13	0	1	0
      465	2025-08-25 13:43:37	13	0	1	0
      433	2025-08-25 13:52:36	13	0	1	0
      421	2025-08-25 16:38:23	13	0	1	0
      437	2025-08-25 16:45:23	13	0	1	0
      900	2025-08-25 16:49:14	13	0	1	0
      901	2025-08-25 16:50:06	13	0	1	0
      334	2025-08-26 07:00:20	13	0	1	0
      401	2025-08-26 07:04:50	13	0	1	0
      340	2025-08-26 07:06:16	13	0	1	0
      369	2025-08-26 07:08:14	13	0	1	0
      348	2025-08-26 07:09:51	13	0	1	0
      409	2025-08-26 07:10:49	13	0	1	0
      380	2025-08-26 07:11:39	13	0	1	0
      332	2025-08-26 07:14:25	13	0	1	0
      378	2025-08-26 07:14:37	13	0	1	0
      381	2025-08-26 07:14:39	13	0	1	0
      390	2025-08-26 07:14:51	13	0	1	0
      354	2025-08-26 07:15:34	13	0	1	0
      354	2025-08-26 07:15:35	13	0	1	0
      353	2025-08-26 07:15:38	13	0	1	0
      411	2025-08-26 07:16:12	13	0	1	0
      403	2025-08-26 07:16:41	13	0	1	0
      393	2025-08-26 07:16:56	13	0	1	0
      341	2025-08-26 07:17:07	13	0	1	0
      343	2025-08-26 07:18:46	13	0	1	0
      335	2025-08-26 07:19:37	13	0	1	0
      408	2025-08-26 07:20:40	13	0	1	0
      386	2025-08-26 07:21:01	13	0	1	0
      391	2025-08-26 07:22:00	13	0	1	0
      391	2025-08-26 07:22:01	13	0	1	0
      371	2025-08-26 07:22:15	13	0	1	0
      358	2025-08-26 07:22:47	13	0	1	0
      370	2025-08-26 07:22:58	13	0	1	0
      407	2025-08-26 07:23:04	13	0	1	0
      404	2025-08-26 07:23:19	13	0	1	0
      416	2025-08-26 07:23:28	13	0	1	0
      352	2025-08-26 07:23:34	13	0	1	0
      336	2025-08-26 07:23:55	13	0	1	0
      333	2025-08-26 07:23:58	13	0	1	0
      385	2025-08-26 07:24:02	13	0	1	0
      356	2025-08-26 07:24:50	13	0	1	0
      406	2025-08-26 07:25:06	13	0	1	0
      342	2025-08-26 07:25:17	13	0	1	0
      355	2025-08-26 07:26:34	13	0	1	0
      389	2025-08-26 07:26:39	13	0	1	0
      387	2025-08-26 07:26:53	13	0	1	0
      387	2025-08-26 07:26:54	13	0	1	0
      359	2025-08-26 07:27:28	13	0	1	0
      405	2025-08-26 07:27:45	13	0	1	0
      405	2025-08-26 07:27:46	13	0	1	0
      394	2025-08-26 07:28:21	13	0	1	0
      396	2025-08-26 07:28:43	13	0	1	0
      344	2025-08-26 07:28:51	13	0	1	0
      413	2025-08-26 07:29:06	13	0	1	0
      338	2025-08-26 07:30:34	13	0	1	0
      398	2025-08-26 07:30:53	13	0	1	0
      331	2025-08-26 07:30:57	13	0	1	0
      360	2025-08-26 07:31:05	13	0	1	0
      372	2025-08-26 07:32:08	13	0	1	0
      339	2025-08-26 07:34:38	13	0	1	0
      400	2025-08-26 07:34:46	13	0	1	0
      351	2025-08-26 07:37:03	13	0	1	0
      350	2025-08-26 07:37:51	13	0	1	0
      361	2025-08-26 07:39:09	13	0	1	0
      349	2025-08-26 07:39:19	13	0	1	0
      417	2025-08-26 07:41:56	13	0	1	0
      383	2025-08-26 07:42:59	13	0	1	0
      463	2025-08-26 12:57:32	13	0	1	0
      453	2025-08-26 12:57:35	13	0	1	0
      451	2025-08-26 12:57:38	13	0	1	0
      450	2025-08-26 12:57:48	13	0	1	0
      452	2025-08-26 12:57:51	13	0	1	0
      446	2025-08-26 12:57:54	13	0	1	0
      420	2025-08-26 12:58:50	13	0	1	0
      434	2025-08-26 12:58:53	13	0	1	0
      447	2025-08-26 12:59:50	13	0	1	0
      443	2025-08-26 12:59:51	13	0	1	0
      443	2025-08-26 12:59:52	13	0	1	0
      377	2025-08-26 13:00:02	13	0	1	0
      382	2025-08-26 13:00:19	13	0	1	0
      466	2025-08-26 13:01:45	13	0	1	0
      466	2025-08-26 13:01:47	13	0	1	0
      457	2025-08-26 13:02:01	13	0	1	0
      454	2025-08-26 13:02:54	13	0	1	0
      455	2025-08-26 13:03:54	13	0	1	0
      429	2025-08-26 13:03:56	13	0	1	0
      459	2025-08-26 13:04:23	13	0	1	0
      422	2025-08-26 13:04:28	13	0	1	0
      431	2025-08-26 13:07:11	13	0	1	0
