      100	2025-08-19 10:45:26	11	0	1	0
      100	2025-08-19 10:45:29	11	0	1	0
      127	2025-08-19 13:01:34	11	0	1	0
      131	2025-08-19 13:01:51	11	0	1	0
      133	2025-08-19 13:16:56	11	0	1	0
      112	2025-08-19 13:28:52	11	0	1	0
        5	2025-08-22 12:01:26	11	0	1	0
        6	2025-08-22 12:01:35	11	0	1	0
        5	2025-08-22 12:02:01	11	0	1	0
        1	2025-08-22 12:09:07	11	0	1	0
        2	2025-08-22 12:09:16	11	0	1	0
        3	2025-08-22 12:55:56	11	0	1	0
        6	2025-08-22 12:56:16	11	0	1	0
        7	2025-08-22 12:56:28	11	0	1	0
      138	2025-08-22 13:04:06	11	0	1	0
      128	2025-08-22 13:11:34	11	0	1	0
      131	2025-08-22 13:11:42	11	0	1	0
      112	2025-08-22 13:43:56	11	0	1	0
        3	2025-08-25 07:26:35	11	0	1	0
       18	2025-08-25 07:26:44	11	0	1	0
       61	2025-08-25 07:27:03	11	0	1	0
       82	2025-08-25 07:27:09	11	0	1	0
        6	2025-08-25 07:29:22	11	0	1	0
        7	2025-08-25 07:29:30	11	0	1	0
        8	2025-08-25 07:29:47	11	0	1	0
        9	2025-08-25 07:30:05	11	0	1	0
        1	2025-08-25 07:30:24	11	0	1	0
      105	2025-08-25 07:30:41	11	0	1	0
       83	2025-08-25 07:30:45	11	0	1	0
       73	2025-08-25 07:31:09	11	0	1	0
       44	2025-08-25 07:31:21	11	0	1	0
       44	2025-08-25 07:31:23	11	0	1	0
       21	2025-08-25 07:31:39	11	0	1	0
       21	2025-08-25 07:31:44	11	0	1	0
       85	2025-08-25 07:32:23	11	0	1	0
        2	2025-08-25 07:34:00	11	0	1	0
       84	2025-08-25 07:34:22	11	0	1	0
       16	2025-08-25 07:34:36	11	0	1	0
       87	2025-08-25 07:34:47	11	0	1	0
       19	2025-08-25 07:35:02	11	0	1	0
       38	2025-08-25 07:36:00	11	0	1	0
       35	2025-08-25 07:36:05	11	0	1	0
       33	2025-08-25 07:36:10	11	0	1	0
       40	2025-08-25 07:36:14	11	0	1	0
       48	2025-08-25 07:36:41	11	0	1	0
       32	2025-08-25 07:36:46	11	0	1	0
       43	2025-08-25 07:37:12	11	0	1	0
       31	2025-08-25 07:37:32	11	0	1	0
       36	2025-08-25 07:37:46	11	0	1	0
       41	2025-08-25 07:37:58	11	0	1	0
       34	2025-08-25 07:38:04	11	0	1	0
       47	2025-08-25 07:38:28	11	0	1	0
       99	2025-08-25 07:38:37	11	0	1	0
       49	2025-08-25 07:39:37	11	0	1	0
       23	2025-08-25 07:47:01	11	0	1	0
       23	2025-08-25 07:47:25	11	0	1	0
       62	2025-08-25 07:56:38	11	0	1	0
      116	2025-08-25 13:03:19	11	0	1	0
      138	2025-08-25 13:03:59	11	0	1	0
      116	2025-08-25 13:04:41	11	0	1	0
      110	2025-08-25 13:09:20	11	0	1	0
      131	2025-08-25 13:11:32	11	0	1	0
      110	2025-08-25 13:11:36	11	0	1	0
      127	2025-08-25 13:11:46	11	0	1	0
      127	2025-08-25 13:11:47	11	0	1	0
      110	2025-08-25 13:12:16	11	0	1	0
      127	2025-08-25 13:12:54	11	0	1	0
      128	2025-08-25 13:13:51	11	0	1	0
      133	2025-08-25 13:16:03	11	0	1	0
      132	2025-08-25 13:16:11	11	0	1	0
      130	2025-08-25 13:24:56	11	0	1	0
      140	2025-08-25 13:34:30	11	0	1	0
      140	2025-08-25 13:34:32	11	0	1	0
      112	2025-08-25 13:37:07	11	0	1	0
      155	2025-08-25 13:59:52	11	0	1	0
       27	2025-08-26 07:04:54	11	0	1	0
       47	2025-08-26 07:07:41	11	0	1	0
       84	2025-08-26 07:08:15	11	0	1	0
       41	2025-08-26 07:13:39	11	0	1	0
       21	2025-08-26 07:17:09	11	0	1	0
